-50.793650793650784, 10.348525469168905
-30.687830687830683, 14.745308310991959
0, 14.745308310991959
21.164021164021108, 18.28418230563003
87.83068783068785, 21.126005361930297
164.021164021164, 19.517426273458447
195.7671957671957, 19.624664879356573
226.45502645502637, 19.034852546916895
298.4126984126984, 23.80697050938338
324.8677248677248, 21.608579088471853
394.7089947089947, 22.037533512064346
422.2222222222221, 21.072386058981238
447.61904761904765, 19.678284182305635
470.89947089947094, 18.55227882037534
502.6455026455025, 18.069705093833782
519.5767195767196, 15.978552278820377
539.6825396825398, 19.142091152815016
568.2539682539682, 20.965147453083112
584.1269841269841, 19.89276139410188
597.8835978835978, 16.99731903485255
624.3386243386242, 17.74798927613941
647.6190476190477, 19.142091152815016
701.5873015873017, 17.855227882037536
800, 11.313672922252014
