,time,HV,std,temperature
0,16.361439828670086,421.9601328903655,3.8870431893686828,1150.0
1,90.5329342961478,418.1727574750831,1.5946843853820383,1150.0
2,117.67936080832489,415.8803986710963,1.29568106312297,1150.0
3,152.35715658548634,415.28239202657807,0.6976744186046631,1150.0
4,303.45954257159326,412.7906976744186,0.7973421926910191,1150.0
5,320.798440460174,412.4916943521594,1.29568106312297,1150.0
6,382.6995414733259,410.9966777408638,1.7940199335548073,1150.0
7,459.4986408939899,409.9003322259136,1.495016611295739,1150.0
8,548.7328738914362,409.5016611295681,1.7940199335548073,1150.0
9,756.8765272782189,407.30897009966776,2.1926910299003453,1150.0
10,952.2830235303812,398.936877076412,1.993355481727633,1150.0
11,1219.3597100573843,386.37873754152827,2.6910299003322393,1150.0
12,1380.2202026303507,380.9966777408638,1.9933554817275763,1150.0
13,1583.0756980862686,372.8239202657807,2.2923588039867013,1150.0
14,1904.9010186430903,363.953488372093,1.3953488372093261,1150.0
15,2207.1387386397955,359.56810631229234,1.3953488372093261,1150.0
16,-0.2884190038043357,423.2752493017025,3.851796615310718,1175.0
17,68.76581438556133,418.6030889397253,0.91215985642242,1175.0
18,140.974962399363,414.63993124454953,1.21621314189656,1175.0
19,235.2225072989471,413.00466374287487,1.5204939270231534,1175.0
20,334.1785366716801,411.0646604567688,1.7229686176867745,1175.0
21,453.2354242236576,390.4730981661,2.1281454986666404,1175.0
22,537.9386003715829,382.1500233819088,1.5200389277182467,1175.0
23,647.8120852870919,375.5462772209654,1.4189153322126913,1175.0
24,789.0736972485182,366.8096080686544,1.2164406415489566,1175.0
25,908.3836149694772,360.7112523855867,1.2164406415489566,1175.0
26,1318.3402636468195,352.44243626850016,0.8114912602217146,1175.0
27,1538.2889498363263,350.78896879463105,0.91215985642242,1175.0
28,-0.1428151384046714,422.9050279329609,2.8156424581006263,1200.0
29,28.39500987104637,418.8826815642458,1.3072625698324032,1200.0
30,64.45415214012687,415.16201117318434,1.30726256983246,1200.0
31,120.82580753559878,412.8491620111732,1.7094972067038725,1200.0
32,187.7195782752972,410.0335195530726,0.7039106145251139,1200.0
33,241.84903599781583,409.3296089385475,0.9050279329609339,1200.0
34,280.822447179401,394.4469273743017,1.2067039106144648,1200.0
35,300.29823161255104,385.6983240223464,1.4078212290502279,1200.0
36,359.61103877010964,375.4413407821229,0.7039106145251139,1200.0
37,480.5233754778008,358.6480446927374,1.0055865921787586,1200.0
38,601.5281219809301,352.91620111731845,0.5027932960893509,1200.0
39,0.0,422.7912087912088,4.054945054945051,1250.0
40,3.1249999999999964,421.4065934065934,0.5934065934065984,1250.0
41,5.8749999999999964,414.978021978022,1.879120879120876,1250.0
42,12.000000000000004,414.4835164835165,1.2857142857142776,1250.0
43,23.875000000000004,411.1208791208791,1.3846153846154152,1250.0
44,36.125,393.1208791208791,3.065934065934073,1250.0
45,48.0,366.0219780219781,1.58241758241752,1250.0
46,72.12500000000001,359.4945054945055,2.0769230769230376,1250.0
47,110.12500000000004,351.1868131868132,0.9890109890110352,1250.0
48,0.0767502869530334,422.7044200258416,3.6998907870042785,1350.0
49,1.1152026261739136,421.8087469105884,1.8996607183759693,1350.0
50,1.989736762511722,421.2123908028231,2.300116806019787,1350.0
51,2.508978118170233,420.8145543084717,0.4001144015620639,1350.0
52,2.994597563398587,399.7165777228268,2.500117059120555,1350.0
53,4.027279204352322,379.82088056299744,1.5001157936165441,1350.0
54,4.979140697469877,363.8248466525521,1.4002295624267163,1350.0
55,9.977810652759622,351.9456744440325,2.0998887621978497,1350.0
56,15.062008430787692,351.66685860144094,0.9001150343141262,1350.0
57,24.02803344473988,352.30421703899907,0.7998871170426582,1350.0
